100616259	MIR378I
100616357	MIR3591
100616376	MIR4492
100616437	MIR1343
100847054	MIR5588
100847070	MIR5196
102465489	MIR6815
102465513	MIR6852
102465802	MIR7704
102465833	MIR4433B
102465858	MIR7977
102466247	MIR1273H
102466270	MIR6741
7441	VPREB1
100288687	DUX4
7172	TPMT
10669	CGREF1
23302	WSCD1
29887	SNX10
64084	CLSTN2
79879	CCDC134
116966	WDR17
117159	DCD
121256	TMEM132D
121551	BTBD11
140733	MACROD2
158038	LINGO2
164395	TTLL9
166336	PRICKLE2
170691	ADAMTS17
192286	HIGD2A
283927	NUDT7
339896	GADL1
728655	HULC
2850	GPR27
6368	CCL23
10850	CCL27
340719	NANOS1
406910	MIR125A
100506965	PWAR6
64838	FNDC4
7226	TRPM2
54877	ZCCHC2
56884	FSTL5
5067	CNTN3
6332	SCN7A
57194	ATP10A
57705	WDFY4
83943	IMMP2L
114788	CSMD3
139411	PTCHD1
200150	PLD5
205428	DIPK2A
221035	REEP3
221037	JMJD1C
285195	SLC9A9
349075	ZNF713
406900	MIR106B
728294	D2HGDH
63036	CELA2A
1669	DEFA4
2692	GHRHR
6578	SLCO2A1
7479	WNT8B
7594	ZNF43
8388	OR1E2
9934	P2RY14
10349	ABCA10
10350	ABCA9
11086	ADAM29
11257	TP53TG1
23415	KCNH4
23460	ABCA6
23461	ABCA5
23533	PIK3R5
23682	RAB38
23742	NPAP1
25902	MTHFD1L
26154	ABCA12
26256	CABYR
27151	CPAMD8
29980	DONSON
54084	TSPEAR
54436	SH3TC1
55160	ARHGEF10L
55356	SLC22A15
55567	DNAH3
57124	CD248
57614	RELCH
59269	HIVEP3
63951	DMRTA1
64232	MS4A5
64321	SOX17
64405	CDH22
64919	BCL11B
65012	SLC26A10
78997	GDAP1L1
79668	PARP8
79750	ZNF385D
79812	MMRN2
79973	ZNF442
80054	CEBPA-DT
80243	PREX2
80341	BPIFB2
80736	SLC44A4
84134	TOMM40L
84343	HPS3
84660	CCDC62
84896	ATAD1
85415	RHPN2
85417	CCNB3
90362	FAM110B
91768	CABLES1
92126	DSEL
92736	OTOP2
94274	PPP1R14A
112479	ERI2
115426	UHRF2
122258	SPACA7
124936	CYB5D2
130749	CPO
143162	FRMPD2
143384	CACUL1
145270	PRIMA1
147741	ZNF560
150000	ABCC13
151790	WDR49
157697	ERICH1
163255	ZNF540
164832	LONRF2
170689	ADAMTS15
170692	ADAMTS18
200162	SPAG17
201283	AMZ2P1
204474	PDILT
219287	AMER2
219770	GJD4
223075	ITPRID1
254173	TTLL10
256536	TCERG1L
284382	ACTL9
319101	KRT73
340273	ABCB5
340706	VWA2
387496	RASL11A
388115	CCDC9B
389799	CFAP77
400073	C12orf76
401138	AMTN
407017	MIR26B
728116	ZBTB8B
100289255	TMEM238L
100302203	MIR1271
100422821	MIR1273C
100499467	LINC00673
10842	PPP1R17
406893	MIR101-1
494337	MIR425
729238	SFTPA2
23743	BHMT2
3000	GUCY2D
7287	TULP1
10004	NAALADL1
23370	ARHGEF18
50939	IMPG2
138050	HGSNAT
149647	FAM71A
157657	C8orf37
221960	CCZ1B
285440	CYP4V2
346007	EYS
375298	CERKL
388939	PCARE
390595	UBAP1L
399823	FOXI2
768206	PRCD
3080	CFHR2
10877	CFHR4
10878	CFHR3
23539	SLC16A8
83872	HMCN1
387715	ARMS2
2652	OPN1MW
93589	CACNA2D4
128338	DRAM2
53947	A4GALT
434	ASIP
5922	RASA2
7365	UGT2B10
30062	RAX
55331	ACER3
56128	PCDHB8
57678	GPAM
64799	IQCH
79852	EPHX3
80070	ADAMTS20
114795	TMEM132B
116071	BATF2
126129	CPT1C
128611	ZNF831
160762	CCDC63
221294	NT5DC1
222537	HS3ST5
245806	VGLL2
283130	SLC25A45
283316	CD163L1
285761	DCBLD1
338398	TAS2R60
442908	MIR340
51196	PLCE1
84249	PSD2
84909	AOPEP
91522	COL23A1
113278	SLC52A3
339487	ZBTB8OS
406993	MIR211
406994	MIR212
407056	MIR99B
442898	MIR324
442903	MIR331
442920	MIR196B
693235	MIR92B
724022	MIR652
728239	MAGED4
84446	BRSK1
84630	TTBK1
84700	MYO18B
140803	TRPM6
167359	NIM1K
148867	SLC30A7
220972	MARCHF8
6964	TRD
6965	TRG
84295	PHF6
79783	SUGCT
100133941	CD24
100302235	MIR1179
7941	PLA2G7
196743	PAOX
171024	SYNPO2
196410	METTL7B
257202	GPX6
90226	UCN2
23217	ZFR2
56603	CYP26B1
56623	INPP5E
89780	WNT3A
147495	APCDD1
151742	PPM1L
166379	BBS12
196475	RMST
257194	NEGR1
406960	MIR184
333929	SNAI3
6540	SLC6A13
7093	TLL2
7173	TPO
9030	ERDA1
10255	HCG9
57113	TRPC7
57537	SORCS2
64211	LHX5
122525	C14orf28
160851	DGKH
221833	SP8
246269	AFG1L
283871	PGP
345557	PLCXD3
728448	PPIEL
51312	SLC25A37
9745	ZNF536
10404	CPQ
84433	CARD11
84925	SLC49A4
89795	NAV3
144132	DNHD1
158584	FAAH2
283092	OR4C13
284013	VMO1
1061	CENPCP1
9951	HS3ST4
81501	DCSTAMP
137868	SGCZ
340267	COL28A1
344558	SH3RF3
9966	TNFSF15
10149	ADGRG2
54829	ASPN
3982	LIM2
406916	MIR128-2
442891	MIR135B
494329	MIR380
27022	FOXD3
27136	MORC1
50940	PDE11A
51291	GMIP
56267	KYAT3
60482	SLC5A7
114131	UCN3
166752	FREM3
100302259	MIR1202
10964	IFI44L
83699	SH3BGRL2
84441	MAML2
84981	MIR22HG
122416	ANKRD9
353514	LILRA5
100820829	MYZAP
26576	SRPK3
390594	KBTBD13
9953	HS3ST3B1
10154	PLXNC1
10924	SMPDL3A
79625	NDNF
79822	ARHGAP28
92304	SCGB3A1
121601	ANO4
83478	ARHGAP24
286204	CRB2
50960	MYMY1
440823	MIAT
100313892	MIR761
170679	PSORS1C1
2301	FOXE3
60674	GAS5
79924	ADM2
50486	G0S2
140738	TMEM37
644076	GLYCAM1
4588	MUC6
5918	RARRES1
8190	MIA
27145	FILIP1
83998	REG4
84364	ARFGAP2
84654	SPZ1
282996	RBM20
57369	GJD2
338382	RAB7B
27133	KCNH5
124454	EARS2
392636	AGMO
57214	CEMIP
124842	TMEM132E
161497	STRC
340990	OTOG
388551	CEACAM16
643226	GRXCR2
79827	CLMP
54885	TBC1D8B
10683	DLL3
197259	MLKL
284656	EPHA10
494551	WEE2
118856	MMP21
146845	CFAP52
168507	PKD1L1
55997	CFC1
283149	BCL9L
84153	RNASEH2C
6939	TCF15
55783	CMTR2
79906	MORN1
80127	BBOF1
90326	THAP3
90668	CARMIL3
93659	CGB5
147906	DACT3
151354	LRATD1
158314	LINC00475
171558	PTCRA
256472	TMEM151A
256933	NPB
257106	ARHGAP30
347088	ADGRD2
349565	NMNAT3
374920	ZSWIM9
440836	ODF3B
441151	TMEM151B
653545	DUX4L5
22925	PLA2R1
57451	TENM2
64131	XYLT1
64866	CDCP1
80031	SEMA6D
83938	LRMDA
84247	RTL6
84871	AGBL4
114786	XKR4
143379	C10orf82
143458	LDLRAD3
143503	OR51E1
147685	C19orf18
253782	CERS6
344805	TMPRSS7
401207	C5orf63
144195	SLC2A14
374946	DRAXIN
100359403	PARK16
51347	TAOK3
146057	TTBK2
169044	COL22A1
201229	LYRM9
374462	PTPRQ
6701	SPRR2B
134430	WDR36
56999	ADAMTS9
113835	ZNF257
132332	TMEM155
145741	C2CD4A
157855	KCNU1
388125	C2CD4B
406936	MIR144
406971	MIR195
406983	MIR200A
406986	MIR203A
407018	MIR27A
407975	MIR17HG
442893	MIR151A
442907	MIR339
494326	MIR377
574436	MIR485
693213	MIR628
100126351	MIR939
100302150	MIR1296
100302201	MIR1228
100302232	MIR1226
100302246	MIR1301
100302263	MIR1908
100313886	MIR2116
100422981	MIR3173
100616323	MIR4482
102466251	MIR8061
102466739	MIR6803
8477	GPR65
10747	MASP2
149233	IL23R
159296	NKX2-3
345611	IRGM
400935	IL17REL
8847	DLEU2
81552	VOPP1
339970	GCOM2
375790	AGRN
170261	ZCCHC12
406924	MIR134
406931	MIR139
406959	MIR183
406974	MIR197
407002	MIR219A1
442892	MIR148B
494333	MIR384
664617	MIR542
100313923	MIR449C
152831	KLB
6315	ATXN8OS
23135	KDM6B
55180	LINS1
65084	TMEM135
79644	SRD5A3
80185	TTI2
84320	ACBD6
120534	ARL14EP
124512	METTL23
55901	THSD1
219699	UNC5B
5453	POU3F1
54826	GIN1
79258	MMEL1
81849	ST6GALNAC5
84709	MGARP
84752	B3GNT9
117289	TAGAP
122618	PLD4
160364	CLEC12A
407048	MIR92A1
64231	MS4A6A
387758	FIBIN
8824	CES2
57586	SYT13
80725	SRCIN1
81578	COL21A1
374868	ATP9B
401145	CCSER1
406929	MIR138-1
406962	MIR186
406995	MIR181A1
574441	MIR488
100126315	MIR665
100126318	MIR301B
6079	SNORD15A
9679	FAM53B
401474	SAMD12
80150	ASRGL1
79858	NEK11
203447	NRK
64711	HS3ST6
22947	DUX4L1
27344	PCSK1N
50805	IRX4
57419	SLC24A3
653220	XAGE1A
346288	SEPTIN14
137814	NKX2-6
100126316	MIR873
169436	STKLD1
56271	BEX4
64577	ALDH8A1
80896	NPL
116496	NIBAN1
123264	SLC51B
200931	SLC51A
359845	RFLNB
406965	MIR190A
407012	MIR24-1
693121	MIR411
100126309	MIR875
10610	ST6GALNAC2
2857	GPR34
347344	ZNF81
641339	ZNF674
84679	SLC9A7
389856	USP27X
143689	PIWIL4
440822	PIWIL3
101928376	IL12A-AS1
116068	LYSMD3
407001	MIR218-2
80326	WNT10A
25878	MXRA5
57099	AVEN
59082	CARD18
407031	MIR30C1
693223	MIR638
100144748	KLLN
359948	IRF2BP2
406948	MIR15A
406950	MIR16-1
442894	MIR302B
83636	C19orf12
115761	ARL11
285601	GPR150
84560	MT4
574511	MIR506
163486	DENND1B
140625	ACTRT2
7369	UMOD
11136	SLC7A9
387700	SLC16A12
406958	MIR182
406998	MIR216A
494328	MIR379
574032	MIR20B
574457	MIR181D
693128	MIR548B
693194	MIR609
100126319	MIR216B
80821	DDHD1
113612	CYP2U1
55670	PEX26
79974	CPED1
692157	SNORA16B
780851	SNORD3A
9573	GDF3
338917	VSX2
255488	RNF144B
389421	LIN28B
56981	PRDM11
388585	HES5
441478	NRARP
750	GAS8-AS1
64150	DIO3OS
407023	MIR299
442897	MIR323A
494325	MIR376A1
494330	MIR381
574034	MIR433
574038	MIR431
574408	MIR329-1
574410	MIR323B
574433	MIR412
574435	MIR376B
574450	MIR493
574453	MIR495
574454	MIR496
619555	MIR487A
664615	MIR376A2
724024	MIR654
724025	MIR655
724026	MIR656
729582	DIRC3
768212	MIR758
768222	MIR770
100126297	MIR300
100126335	MIR543
100126345	MIR889
100302250	MIR1197
100422837	MIR1193
100886964	PTCSC3
285848	PNPLA1
204219	CERS3
643418	LIPN
7700	ZNF141
51259	TMEM216
51524	TMEM138
65250	CPLANE1
95681	CEP41
219844	HYLS1
727857	BHLHA9
10117	ENAM
93650	ACP4
265	AMELX
8111	GPR68
9313	MMP20
123041	SLC24A4
256764	WDR72
5446	PON3
9992	KCNE2
253017	TECRL
84631	SLITRK2
6754	SSTR4
55024	BANK1
59067	IL21
399909	PCNX3
56244	BTNL2
474	ATOH1
114826	SMYD4
56034	PDGFC
728724	LINC00977
11262	SP140
23547	LILRA4
28444	IGHV3-21
29125	C11orf21
55289	ACOXL
149041	RC3H1
120237	DBX1
170825	GSX2
574503	MIR501
29851	ICOS
8435	SOAT2
8876	VNN1
11254	SLC6A14
388743	CAPN8
55350	VNN3
85463	ZC3H12C
130340	AP1S3
23315	SLC9A8
57152	SLURP1
644815	FAM83G
55780	ERMARD
158326	FREM1
10194	TSHZ1
55328	RNLS
64864	RFX7
79969	ATAT1
344595	DUBR
390858	OACYLP
730198	MEIS1-AS3
100507527	THEG5
106479631	RNU6-148P
106479784	RNU6-491P
106480868	RN7SKP114
106481323	RNU6-456P
147138	TMC8
51816	ADA2
146206	CARMIL2
317662	FAM149B1
94233	OPN4
1714	DGCR
8082	SSPN
23150	FRMD4B
79591	ARMH3
79658	ARHGAP10
79933	SYNPO2L
144360	LINC00477
144453	BEST3
145781	GCOM1
150159	SLC9B1
284546	C1orf185
284688	LINC01142
376132	LRRC10
401014	TEX41
100506385	LINC01426
100506866	TTN-AS1
102466656	MIR6500
23057	NMNAT2
56052	ALG1
283446	MYO1H
139741	ACTRT1
465	ATD
6614	SIGLEC1
7503	XIST
10046	MAMLD1
139189	DGKK
1584	CYP11B1
163175	LGI4
83480	PUS3
100533642	FNBP1P1
50617	ATP6V0A4
157570	ESCO2
130399	ACVR1C
375449	MAST4
122042	RXFP2
54674	LRRN3
151531	UPP2
285175	UNC80
347731	LRRTM3
619554	MIR486-1
285025	CCDC141
389549	FEZF1
344167	FOXI3
392255	GDF6
152926	PPM1K
137682	NDUFAF6
374291	NDUFS7
100303755	PET117
134728	IRAK1BP1
80271	ITPKC
1056	CEL
10512	SEMA3C
84740	AFAP1-AS1
406915	MIR128-1
100507600	LCT-AS1
85465	SELENOI
646960	PRSS56
117154	DACH2
100507012	BMPR1B-DT
55351	STK32B
65266	WNK4
115701	ALPK2
152110	NEK10
202374	STK32A
5919	RARRES2
283489	CHAMP1
283106	CSNK2A3
129563	DIS3L2
135644	TRIM40
442184	OR2B3
23508	TTC9
124997	WDR81
51305	KCNK9
55129	ANO10
200403	VWA3B
255928	SYT14
343641	TGM6
440193	CCDC88C
219902	TLCD5
9187	SLC24A1
345193	LRIT3
100134444	KCNJ18
109580095	HBB-LCR
1637	DCR
768219	MIR802
1357	CPA1
114904	C1QTNF6
100506742	CASP12
150356	CHADL
729920	CRPPA
27286	SRPX2
285600	KIAA0825
84976	DISP1
200728	TMEM17
204851	HIPK1
56606	SLC2A9
115650	TNFRSF13C
5820	PVT1
200942	KLHDC8B
378884	NHLRC1
144165	PRICKLE1
84570	COL25A1
115908	CTHRC1
10984	KCNQ1OT1
105259599	H19-ICR
23373	CRTC1
56033	BARX1
375748	ERCC6L2
1055	CECR
1057	CELP
27019	DNAI1
64446	DNAI2
83544	DNAL1
123872	DNAAF1
221421	RSPH9
339829	CCDC39
114798	SLITRK1
3062	HCRTR2
1145	CHRNE
199857	ALG14
285489	DOK7
57654	UVSSA
1188	CLCNKB
386653	IL31
202018	TAPT1
121340	SP7
116833	ANIB1
83959	SLC4A11
123624	AGBL1
8483	CILP
4570	TRNN
4574	TRNS1
84334	COA8
493753	COA5
107075310	MTCO2P12
388753	COA6
339145	FAM92B
343035	RD3
339855	KY
92579	G6PC3
7467	WHCR
619509	WTRS
790955	UQCC3
406970	MIR194-2
407020	MIR28
100126355	MIR365A
100126356	MIR365B
102465530	MIR6881
7512	XPNPEP2
9241	NOG
10734	STAG3
54937	SOHLH2
135935	NOBOX
164045	HFM1
342977	NANOS3
103753527	SCA37
9081	PRY
9082	XKRY
9084	VCY
9085	CDY1
9426	CDY2A
57054	DAZ3
57055	DAZ2
140032	RPS4Y2
442862	PRY2
51527	GSKIP
1733	DIO1
25981	DNAH1
55130	ARMC4
79925	SPEF2
85478	CCDC65
92749	DRC1
200373	CFAP221
345643	MCIDAS
352909	DNAAF3
374407	DNAJB13
388389	CCDC103
317714	DYT15
57212	TP73-AS1
1858	DWS
65998	C11orf95
83546	RTBDN
81788	NUAK2
3244	HPE1
389434	IYD
64412	GZF1
57165	GJC2
23436	CELA3B
23514	SPIDR
171568	POLR3H
57679	ALS2
80208	SPG11
346171	ZFP57
149775	GNAS-AS1
169522	KCNV2
4575	TRNS2
101101692	HELLPAR
283652	SLC24A5
81545	FBXO38
148014	TTC9B
23261	CAMTA1
57514	ARHGAP31
4578	TRNW
112812	FDX2
4511	TRNC
4558	TRNF
4564	TRNH
4566	TRNK
4572	TRNQ
4577	TRNV
4565	TRNI
4571	TRNP
4568	TRNL2
3617	IMPG1
3653	IPW
10108	MKRN3-AS1
145624	PWAR1
338433	SNORD115-1
791114	PWRN1
100033413	SNORD116-1
677814	SNORA31
442899	MIR325
100126346	MIR190B
144245	ALG10B
57061	HYMAI
145873	MESP2
283234	CCDC88B
80224	NUBPL
4556	TRNE
91574	C12orf65
4576	TRNT
259232	NALCN
63895	PIEZO2
261734	NPHP4
4977	OPA2
5322	PLA2G5
220202	ATOH7
220296	HEPACAM
64644	GINGF2
724066	ATXN8
644096	SDHAF1
6523	SLC5A1
405753	DUOXA2
115019	SLC26A9
10167	CFM1
79605	PGBD5
343637	RSPO4
112744	IL17F
63901	FAM111A
153572	IRX2
283008	NUTM2E
729262	NUTM2B
57623	ZFAT
7361	UGT1A
728118	NUTM2A
22917	ZP1
101060691	NUTM2B-AS1
55384	MEG3
388015	RTL1
23529	CLCF1
9487	PIGL
55650	PIGV
93210	PGAP3
284098	PIGW
84529	C15orf41
83987	CCDC8
60495	HPSE2
692222	OPA5
440854	CAPN14
10998	SLC27A5
11019	LIAS
11181	TREH
22932	POMZP3
81796	SLCO5A1
23443	SLC35A3
23732	FRRS1L
27010	TPK1
122961	ISCA2
388962	BOLA3
27259	HPLH1
28395	IGHV4-34
29958	DMGDH
50651	SLC45A1
51232	CRIM1
64065	PERP
162514	TRPV3
53616	ADAM22
53630	BCO1
54112	GPR88
153201	SLC36A2
340024	SLC6A19
348932	SLC6A18
55084	SOBP
55640	FLVCR2
55779	CFAP44
55811	ADCY10
64087	MCCC2
57211	ADGRG6
57309	SPG14
57477	SHROOM4
57570	TRMT5
57688	ZSWIM6
57760	SPG16
58156	OPA4
63925	ZNF335
388698	FLG2
64388	GREM2
64788	LMF1
64857	PLEKHG2
79628	SH3TC2
79703	C11orf80
150365	MEI1
154288	KHDC3L
199713	NLRP7
79755	ZNF750
79816	TLE6
80055	PGAP1
80217	CFAP43
80739	MPIG6B
81846	SBF2
81864	EVR3
83449	PMFBP1
140732	SUN5
83700	JAM3
84188	FAR1
84189	SLITRK6
84225	ZMYND15
84504	NKX6-2
84623	KIRREL3
84701	COX4I2
84916	UTP4
85301	COL27A1
90167	FRMD7
91949	COG7
92002	CCNQ
93983	DYT13
94137	RP1L1
115286	SLC25A26
149998	LIPI
117155	CATSPER2
119559	SFXN4
121512	FGD4
122481	AK7
122622	ADSS1
128240	NAXE
135656	MUCL3
140907	SPG19
146167	SLC38A8
146227	BEAN1
166785	MMAA
197135	PATL2
201973	PRIMPOL
219285	SAMD9L
221496	LEMD2
246243	RNASEH1
253738	EBF3
254528	MEIOB
283417	DPY19L2
285362	SUMF1
338090	SPG24
338328	GPIHBP1
338435	SCA25
338567	KCNK18
339453	TMEM240
339983	NAT8L
340665	CYP26C1
342035	GLDN
342618	SLFN14
353238	PADI6
374354	NHLRC2
387082	SUMO4
387583	SPG25
387733	IFITM5
387787	LIPT2
388662	SLC6A17
389692	MAFA
389827	MYMK
407973	SCA20
414886	SPG27
440138	ALG11
493818	MYMY3
619379	SPG29
724107	SPG32
724110	SPG34
727676	SNORD118
728215	FAM155A
777778	OPA6
791228	SPG36
100049159	SPG37
100049707	SPG38
100128927	ZBTB42
100151683	RNU4ATAC
100216344	DYT17
100359393	SCA30
100359402	SPG41
100885773	DYT21
100996717	NOTCH2NLC
101926885	OCA5
106783499	OPA8
107305681	DHS6S1
6694	SPP2
388503	C3P1
81619	TSPAN14
89777	SERPINB12
93974	ATP5IF1
124056	NOXO1
283248	RCOR2
401494	HACD4
401647	GOLGA7B
653583	PHLDB3
102724560	CBSL
57126	CD177
117584	RFFL
168451	THAP5
219743	TYSND1
64285	RHBDF1
83888	FGFBP2
85409	NKD2
143282	FGFBP3
10816	SPINT3
57119	EPPIN
80760	ITIH5
90199	WFDC8
117166	WFIKKN1
124857	WFIKKN2
128488	WFDC12
140832	WFDC10A
153218	SPINK13
164237	WFDC13
256394	SERPINA11
259239	WFDC11
259240	WFDC9
284293	HMSD
327657	SERPINA9
390502	SERPINA2
391253	SPINT4
404203	SPINK6
408187	SPINK14
643394	SPINK9
646424	SPINK8
647174	SERPINE3
3641	INSL4
4917	NTN3
6359	CCL15
6998	TDGF1P3
9068	ANGPTL1
11247	NXPH4
30010	NXPH1
51378	ANGPT4
54718	BTN2A3P
55107	ANO1
56253	CRTAM
56920	SEMA3G
57053	CHRNA10
64111	NPVF
65981	CAPRIN2
126147	NTN5
147920	IGFL2
201633	TIGIT
245812	CNPY4
282618	IFNL1
344901	OSTN
374918	IGFL1
388555	IGFL3
390243	IZUMO1R
444882	IGFL4
653188	GUSBP3
653275	CFC1B
100129094	BTNL10
101180976	IFNL4
6283	S100A12
9478	CABP1
132203	SNTN
170591	S100Z
388428	PVALEF
553115	PEF1
645922	S100A7L2
56	ACRV1
881	CCIN
911	CD1C
1346	COX7A1
1360	CPB1
2574	GAGE2C
2825	CMKLR2
3787	KCNS1
3809	KIR2DS4
5475	PPEF1
5942	RBMY1C
6080	SNORA73A
6704	SPRR2E
6781	STC1
7060	THBS4
7732	RNF112
7776	ZNF236
8538	BARX2
8739	HRK
8938	BAIAP3
9159	PCSK7
9182	RASSF9
9389	SLC22A14
9407	TMPRSS11D
9717	SEC14L5
9848	MFAP3L
10242	KCNMB2
10272	FSTL3
10335	IRAG1
10408	MYCNOS
10655	DMRT2
10720	UGT2B11
10825	NEU3
10880	ACTL7B
11105	PRDM7
11147	HHLA3
11153	FICD
11163	NUDT4
11264	PXMP4
11334	TUSC2
22834	ZNF652
22876	INPP5F
23117	NPIPB3
23120	ATP10B
23596	OPN3
23626	SPO11
23627	PRND
25798	BRI3
25833	POU2F3
25950	RWDD3
25960	ADGRA2
25984	KRT23
26085	KLK13
26584	DUX1
26658	OR7C2
26735	OR1L3
26784	SNORA64
26821	SNORA74A
26996	GPR160
27181	SIGLEC8
27284	SULT1B1
28231	SLCO4A1
28655	TRAV27
28983	TMPRSS11E
29881	NPC1L1
30814	PLA2G2E
50613	UBQLN3
51155	JPT1
51192	CKLF
51250	MTRES1
51277	DNAJC27
51285	RASL12
51298	THEG
51310	SLC22A17
51411	BIN2
51471	NAT8B
51657	STYXL1
51665	ASB1
51773	RSF1
53822	FXYD7
53827	FXYD5
53829	P2RY13
53905	DUOX1
54329	GPR85
54455	FBXO42
54467	ANKIB1
54469	ZFAND6
54492	NEURL1B
54495	TMX3
54497	HEATR5B
54537	SHLD2
54546	RNF186
54760	PCSK4
54825	CDHR2
54838	WBP1L
54854	FAM83E
54883	CWC25
54932	EXD3
54987	CZIB
55010	PARPBP
55089	SLC38A4
55103	RALGPS2
55106	SLFN12
55144	LRRC8D
55161	TMEM33
55208	DCUN1D2
55220	KLHDC8A
55323	LARP6
55370	PPP4R1L
55582	KIF27
55592	GOLGA2P5
55632	G2E3
55713	ZNF334
55716	LMBR1L
55769	ZNF83
55848	PLGRKT
55861	DBNDD2
55867	SLC22A11
55897	MESP1
55908	ANGPTL8
55966	AJAP1
56000	NXF3
56111	PCDHGA4
56156	TEX13B
56676	ASCL3
56833	SLAMF8
56918	C2orf83
56971	CEACAM19
57026	PDXP
57101	ANO2
57103	TIGAR
57205	ATP10D
57209	ZNF248
57343	ZNF304
57408	LRTM1
57458	TMCC3
57460	PPM1H
57493	HEG1
57524	CASKIN1
57528	KCTD16
57589	RIC1
57602	USP36
57633	LRRN1
57695	USP37
57707	MEAK7
57718	PPP4R4
57721	METTL14
57758	SCUBE2
57804	POLD4
57820	CCNB1IP1
57826	RAP2C
57829	ZP4
57830	KRTAP5-8
57834	CYP4F11
58158	NEUROD4
58160	NFE4
58475	MS4A7
58488	PCTP
58489	ABHD17C
58530	LY6G6D
59348	ZNF350
60437	CDH26
60467	BPESC1
60494	CCDC81
63906	GPATCH3
63933	MCUR1
63973	NEUROG2
64090	GAL3ST2
64106	NPFFR1
64386	MMP25
64407	RGS18
64582	GPR135
64648	SPANXD
64663	SPANXC
64771	ILRUN
64834	ELOVL1
64860	ARMCX5
64979	MRPL36
65251	ZNF649
65263	PYCR3
66002	CYP4F12
66005	CHID1
78998	RHPN1-AS1
79000	AUNIP
79024	SMIM2
79091	METTL22
79097	TRIM48
79098	C1orf116
79135	APOO
79148	MMP28
79447	PAGR1
79575	ABHD8
79611	ACSS3
79626	TNFAIP8L2
79647	AKIRIN1
79660	PPP1R3B
79674	VEPH1
79697	RIOX1
79752	ZFAND1
79800	CARF
79802	HHIPL2
79817	MOB3B
79850	TLCD3A
79895	ATP8B4
79903	NAA60
79918	SETD6
79958	DENND1C
79962	DNAJC22
80017	DGLUCY
80176	SPSB1
80194	TMEM134
80274	SCUBE1
80298	MTERF2
80315	CPEB4
80316	PPP1R2C
80335	WDR82
80350	LPAL2
80709	AKNA
80763	SPX
80824	DUSP16
81550	TDRD3
81554	RCC1L
81566	CSRNP2
81606	LBH
81621	KAZALD1
81793	TLR10
83475	DOHH
83650	SLC35G5
83758	RBP5
83844	USP26
83850	ESYT3
83855	KLF16
83930	STARD3NL
83941	TM2D1
83983	TSSK6
83985	SPNS1
83989	FAM172A
84002	B3GNT5
84034	EMILIN2
84063	KIRREL2
84071	ARMC2
84073	MYCBPAP
84074	QRICH2
84084	RAB6C
84101	USP44
84109	QRFPR
84132	USP42
84174	SLA2
84203	TXNDC2
84229	DRC7
84245	MRI1
84261	FBXW9
84264	HAGHL
84278	MFSD14C
84279	PRADC1
84280	BTBD10
84286	TMEM175
84310	C7orf50
84315	MON1A
84331	MCRIP2
84337	ELOF1
84417	ECRG4
84419	C15orf48
84465	MEGF11
84552	PARD6G
84561	SLC12A8
84618	NT5C1A
84639	IL1F10
84640	USP38
84674	CARD6
84677	DSCR8
84775	ZNF607
84787	KMT5C
84795	PYROXD2
84811	BUD13
84836	ABHD14B
84844	PHF5A
84869	CBR4
84878	ZBTB45
84888	SPPL2A
84934	RITA1
84954	MPND
84961	FBXL20
84964	ALKBH6
84978	FRMD5
84986	ARHGAP19
85315	PAQR8
85453	TSPYL5
85457	CIPC
85461	TANC1
85479	DNAJC5B
85569	GALP
89792	GAL3ST3
89839	ARHGAP11B
89857	KLHL6
89876	CFAP91
90120	TMEM250
90288	EFCAB12
90313	TP53I13
90321	ZNF766
90416	CCDC32
90557	CCDC74A
90625	ERVH48-1
90627	STARD13
90637	ZFAND2A
90639	COX19
90737	PAGE5
90780	PYGO2
91133	L3MBTL4
91151	TIGD7
91227	GGTLC2
91392	ZNF502
91464	ISX
91526	ANKRD44
91607	SLFN11
91862	MARVELD3
91947	ARRDC4
91966	EOLA1
91975	ZNF300
92154	MTSS2
92196	DAPL1
92342	METTL18
92369	SPSB4
92591	ASB16
92597	MOB1B
92703	TMEM183A
92737	DNER
92799	SHKBP1
92856	IMP4
92912	UBE2Q2
93129	ORAI3
93408	MYL10
94031	HTRA3
94120	SYTL3
103910	MYL12B
112483	SAT2
112487	DTD2
112495	GTF3C6
112611	RWDD2A
112970	KTI12
113444	SMIM12
113451	AZIN2
113746	ODF3
114026	ZIM3
114769	CARD16
114783	LMTK3
114792	KLHL32
114800	CCDC85A
114801	TMEM200A
114818	KLHL29
114880	OSBPL6
114881	OSBPL7
114899	C1QTNF3
114908	TMEM123
114926	SMIM19
114960	TSGA13
115004	CGAS
115024	NT5C3B
115123	MARCHF3
115294	PCMTD1
115361	GBP4
115560	ZNF501
115584	SLC5A11
115677	NOSTRIN
115708	TRMT61A
115827	RAB3C
115861	NXNL1
116028	RMI2
116729	PPP1R27
116832	RPL39L
117195	MRGPRX3
117285	DEFB118
117583	PARD3B
117854	TRIM6
118442	GPR62
118461	C10orf71
118471	PRAP1
118487	CHCHD1
119395	CALHM3
120400	NXPE1
120406	NXPE2
121053	NOPCHAP1
121268	RHEBL1
121549	ASCL4
121643	FOXN4
122509	IFI27L1
122651	RNASE11
122706	PSMB11
122830	NAA30
123169	LEO1
123228	SENP8
123591	TMEM266
123904	NRN1L
124044	SPATA2L
